family,L,PCR,order_churn,fill,cover_days,orders_per_year
Fixed order quantity (LN),28,0.007612771275991364,0.39644970414201186,1.0,13.686043800825535,6.547085201793722
Economic order quantity (LN),10,0.010112487217361663,0.3423076923076923,1.0,1.219253590848139,10.366218236173394
Economic order quantity (LN),100,0.00852175889103511,0.3409090909090909,1.0,10.319395219197027,8.729446935724962
Economic order quantity (LN),1000,0.009998863765481196,0.704,1.0,52.3794232147669,4.910313901345291
Floating window (both),7,0.05351664583570049,0.7671009771986971,1.0,6.101106295455706,25.642750373692078
Floating window (both),14,0.03499602317918418,0.8346883468834688,1.0,10.318734226214263,15.276532137518684
Floating window (both),28,0.022611066924213157,0.9299065420560748,1.0,17.05345892676102,8.729446935724962
Floating window (both),56,0.016134530167026474,0.9726027397260274,1.0,28.94791807474294,5.4559043348281016
Fixed order quantity (LN),7,0.062265651630496535,0.5214081826831589,1.0,5.833610813944218,36.00896860986547
Fixed order quantity (LN),28,0.026360640836268604,0.5201793721973094,1.0,14.246166867755878,14.185351270553065
Economic order quantity (LN),10,0.12032723554141575,0.5777414075286416,1.0,3.7030532091601884,76.92825112107623
Economic order quantity (LN),100,0.1250994205203954,0.7858672376873662,1.0,4.9084466506254785,56.195814648729446
Economic order quantity (LN),1000,0.08010453357573002,0.8958068614993647,1.0,8.827924899952498,30.553064275037368
Floating window (both),7,0.0310192023633678,0.773371104815864,1.0,1.518220571434323,14.730941704035875
Floating window (both),14,0.026360640836268604,0.8111888111888111,1.0,4.441594822162833,12.002989536621824
Floating window (both),28,0.01692989433018975,0.9371069182389937,1.0,15.008692573131587,7.0926756352765326
Floating window (both),56,0.012271332803090559,0.9473684210526315,1.0,24.423310470424276,4.910313901345291
Fixed order quantity (LN),7,0.01954323372344052,0.3087971274685817,1.0,3.653939494597174,22.91479820627803
Fixed order quantity (LN),28,0.01158959209180775,0.4214876033057851,1.0,17.570232469186188,8.729446935724962
Economic order quantity (LN),10,0.05033518918304738,0.7483108108108109,1.0,0.0,24.55156950672646
Economic order quantity (LN),100,0.050903306442449725,0.7606112054329371,1.0,0.19298120440759736,24.55156950672646
Economic order quantity (LN),1000,0.045335757300306784,0.8126272912423625,1.0,2.5872885392662215,20.732436472346787
Floating window (both),7,0.03226906033405295,0.5795918367346938,1.0,4.252323329022579,20.732436472346787
Floating window (both),14,0.02556527667310533,0.7281553398058253,1.0,7.721369868382012,13.094170403587444
Floating window (both),28,0.02113396204976707,0.8691588785046729,1.0,15.18599505960121,9.275037369207773
Floating window (both),56,0.013180320418134302,0.9666666666666667,1.0,29.55870751793056,4.910313901345291
Fixed order quantity (LN),7,0.03420065901602091,0.47929936305732485,1.0,5.412165566584425,24.55156950672646
Fixed order quantity (LN),28,0.01590728326326554,0.40229885057471265,1.0,12.004093817705503,12.002989536621824
Economic order quantity (LN),10,0.0491989546642427,0.4994232987312572,1.0,2.8057978708775932,36.554559043348284
Economic order quantity (LN),100,0.04885808430860129,0.6446776611694153,1.0,4.664251289618245,26.733931240657697
Economic order quantity (LN),1000,0.03658675150551074,0.8632707774798928,1.0,10.31855390905145,15.276532137518684
Floating window (both),7,0.047153732530394274,0.7306338028169014,1.0,6.286387054320993,24.005979073243648
Floating window (both),14,0.028860356777638905,0.8167202572347267,1.0,10.51812337334251,13.094170403587444
Floating window (both),28,0.01772525849335303,0.8524590163934426,1.0,19.146016588603448,7.0926756352765326
Floating window (both),56,0.012498579706851495,0.8870967741935484,1.0,31.01028975362026,4.364723467862481
Fixed order quantity (LN),7,0.0655607317350301,0.5013032145960035,1.0,6.571549022540494,40.91928251121076
Fixed order quantity (LN),28,0.02726962845131235,0.5555555555555556,1.0,13.111160382779664,13.094170403587444
Economic order quantity (LN),10,0.139075105101693,0.6213197969543147,1.0,3.933625452074055,82.92974588938715
Economic order quantity (LN),100,0.1297579820474946,0.7483617300131061,1.0,5.008115506006376,64.3796711509716
Economic order quantity (LN),1000,0.08885353937052608,0.9331742243436754,1.0,9.295691733320792,32.73542600896861
Floating window (both),7,0.010112487217361663,0.2966666666666667,1.0,1.3331787021287564,12.548579970104633
Floating window (both),14,0.009544369957959323,0.39436619718309857,1.0,3.9360514062848995,8.729446935724962
Floating window (both),28,0.008976252698556982,0.5266666666666666,1.0,9.833742877437006,6.547085201793722
Floating window (both),56,0.0069310305647085554,0.648936170212766,0.9957811896817484,24.029831971814172,3.819133034379671
Fixed order quantity (LN),7,0.01215770935121009,0.26683291770573564,1.0,5.505747126436778,16.913303437967116
Fixed order quantity (LN),28,0.010453357573003069,0.3552123552123552,1.0,11.122107107881023,9.275037369207773
Economic order quantity (LN),10,0.010566981024883536,0.23134328358208955,1.0,0.4599875822014392,16.913303437967116
Economic order quantity (LN),100,0.014884672196341325,0.5077519379844961,1.0,9.67933522250934,9.275037369207773
Economic order quantity (LN),1000,0.008180888535393706,0.6428571428571429,1.0,43.89762523274611,3.819133034379671
Floating window (both),7,0.04408589932962163,0.6724436741767764,1.0,1.5776465162156486,23.460388639760836
Floating window (both),14,0.030564708555845928,0.7842565597667639,1.0,4.21099446235528,13.639760837070254
Floating window (both),28,0.021474832405408477,0.8873239436619719,1.0,10.28292458480274,8.729446935724962
Floating window (both),56,0.015452789455743665,0.9379310344827586,1.0,17.315660293113183,6.001494768310912
Fixed order quantity (LN),7,0.04749460288603568,0.4528710725893825,1.0,4.138526359371608,32.1898355754858
Fixed order quantity (LN),28,0.02431541870242018,0.5994397759103641,1.0,16.778287196441827,9.820627802690582
Economic order quantity (LN),10,0.0773775707305988,0.4696551724137931,1.0,0.665694501926183,58.9237668161435
Economic order quantity (LN),100,0.0798772866719691,0.6727272727272727,1.0,2.5557067370088866,39.828101644245145
Economic order quantity (LN),1000,0.051925917509373934,0.8771593090211133,1.0,9.025368278301206,18.004484304932735
Floating window (both),7,0.03533689353482559,0.47919876733436056,1.0,2.238103385139962,27.279521674140508
Floating window (both),14,0.027156004999431882,0.6128205128205129,1.0,5.787127583577959,16.367713004484305
Floating window (both),28,0.021474832405408477,0.7907949790794979,1.0,14.184798193897674,9.820627802690582
Floating window (both),56,0.01692989433018975,0.9430379746835443,1.0,28.79319793430355,4.910313901345291
Fixed order quantity (LN),7,0.04931257811612317,0.4544502617801047,1.0,3.262457903362334,32.1898355754858
Fixed order quantity (LN),28,0.02306556073173503,0.5178571428571429,1.0,11.601770309939315,12.548579970104633
Economic order quantity (LN),10,0.05658447903647313,0.41743503772003354,1.0,1.238829916043976,46.92077727952167
Economic order quantity (LN),100,0.04567662765594819,0.5767575322812052,1.0,5.267606425907016,28.37070254110613
Economic order quantity (LN),1000,0.026474264288149075,0.7792642140468228,1.0,17.566960965369425,12.002989536621824
Floating window (both),7,0.013407567321895238,0.6781609195402298,1.0,2.176447101616814,6.547085201793722
Floating window (both),14,0.009885240313600727,0.7372881355932204,1.0,2.217955332856993,4.364723467862481
Floating window (both),28,0.0034087035564140437,0.967741935483871,1.0,96.96253591538738,0.5455904334828101
Floating window (both),56,0.0012498579706851495,0.9166666666666666,1.0,349.5328246234057,0.0
Fixed order quantity (LN),7,0.005908419497784343,0.7323943661971831,1.0,3.381162544841386,1.6367713004484306
Fixed order quantity (LN),28,0.001590728326326554,0.4117647058823529,1.0,4.23915955530584,1.0911808669656202
Economic order quantity (LN),10,0.028746733325758438,0.6893732970027248,1.0,0.0630041581404933,13.639760837070254
Economic order quantity (LN),100,0.014316554936938983,0.7777777777777778,1.0,0.3562889491337077,4.910313901345291
Economic order quantity (LN),1000,0.008180888535393706,0.96,1.0,6.025998588028415,2.1823617339312404
Floating window (both),7,0.008976252698556982,0.37799043062200954,1.0,0.044185351270553064,8.729446935724962
Floating window (both),14,0.006590160209067151,0.3391812865497076,1.0,6.881868460388639,7.0926756352765326
Floating window (both),28,0.00795364163163277,0.5223880597014925,0.9999868636444091,9.53232123210779,5.4559043348281016
Floating window (both),56,0.008294511987274173,0.7087378640776699,0.9972505564087424,15.939393464506184,4.364723467862481
Fixed order quantity (LN),7,0.01215770935121009,0.4908256880733945,1.0,6.6100000000000145,9.275037369207773
Fixed order quantity (LN),28,0.006022042949664811,0.4015151515151515,1.0,12.817802690582855,4.910313901345291
Economic order quantity (LN),10,0.00795364163163277,0.3167420814479638,1.0,0.6405202832840724,9.275037369207773
Economic order quantity (LN),100,0.00852175889103511,0.40540540540540543,1.0,8.773979236742184,7.638266068759342
Economic order quantity (LN),1000,0.0062492898534257475,0.5789473684210527,1.0,18.775343803581926,3.819133034379671
Floating window (both),7,0.01636177707078741,0.7912087912087912,1.0,12.87095369458926,7.638266068759342
Floating window (both),14,0.010112487217361663,0.8725490196078431,1.0,15.843586066652893,4.364723467862481
Floating window (both),28,0.007158277468469492,0.9402985074626866,1.0,26.43085983331886,2.7279521674140508
Floating window (both),56,0.005567549142142939,0.98,1.0,38.47513383465683,2.1823617339312404
Fixed order quantity (LN),7,0.026587887740029542,0.49159663865546216,1.0,11.501332733805658,19.095665171898357
Fixed order quantity (LN),28,0.017384388137711624,0.5,1.0,13.771885798080696,10.366218236173394
Economic order quantity (LN),10,0.03454152937166231,0.5342706502636204,1.0,11.056933975046055,25.097159940209266
Economic order quantity (LN),100,0.04306328826269742,0.7814432989690722,1.0,11.309532016894664,21.278026905829595
Economic order quantity (LN),1000,0.027496875355073287,0.8897058823529411,1.0,13.81278607555377,12.548579970104633
Floating window (both),7,0.02556527667310533,0.6198347107438017,1.0,1.6609471769212965,14.730941704035875
Floating window (both),14,0.01931598681967958,0.6772908366533864,1.0,4.308231609049946,10.366218236173394
Floating window (both),28,0.014998295648221792,0.7292817679558011,1.0,11.807222250486879,7.638266068759342
Floating window (both),56,0.011362345188046814,0.8547008547008547,1.0,21.104493713309303,4.364723467862481
Fixed order quantity (LN),7,0.029542097488921712,0.43478260869565216,1.0,2.9836051388879716,22.369207772795217
Fixed order quantity (LN),28,0.017157141233950686,0.43515850144092216,1.0,10.82067539299858,10.911808669656203
Economic order quantity (LN),10,0.04010907851380525,0.47319034852546915,1.0,0.4569850676644147,30.00747384155456
Economic order quantity (LN),100,0.03295080104533576,0.4654895666131621,1.0,3.159553640683131,25.097159940209266
Economic order quantity (LN),1000,0.030678332007726395,0.7780979827089337,1.0,12.478769730738321,13.094170403587444
Floating window (both),7,0.024656289058061585,0.3981651376146789,1.0,1.4364570419912557,22.91479820627803
Floating window (both),14,0.019202363367799114,0.465564738292011,1.0,2.938834386813389,15.276532137518684
Floating window (both),28,0.015566412907624134,0.6199095022624435,0.9999264648319265,13.89007385932864,9.275037369207773
Floating window (both),56,0.014089308033178047,0.8611111111111112,0.9994473373750372,18.797415857640495,5.4559043348281016
Fixed order quantity (LN),7,0.03249630723781388,0.539622641509434,1.0,3.753256095134765,18.004484304932735
Fixed order quantity (LN),28,0.0103397341211226,0.441747572815534,1.0,12.416933225179397,7.0926756352765326
Economic order quantity (LN),10,0.03431428246790137,0.27808471454880296,1.0,0.6587638666250293,45.82959641255606
Economic order quantity (LN),100,0.04067719577320759,0.5602503912363067,1.0,2.61366803604796,24.005979073243648
Economic order quantity (LN),1000,0.021588455857288944,0.7063197026022305,1.0,7.608149954577061,10.911808669656203
Floating window (both),7,0.009998863765481196,0.4292682926829268,1.0,3.2137303610026784,8.729446935724962
Floating window (both),14,0.0078400181797523,0.5390625,1.0,4.048165951543698,5.4559043348281016
Floating window (both),28,0.00795364163163277,0.6796116504854369,1.0,8.990332619755664,4.364723467862481
Floating window (both),56,0.006476536757186684,0.8507462686567164,1.0,18.599301221657225,2.7279521674140508
Fixed order quantity (LN),7,0.0156800363595046,0.4094955489614243,1.0,5.03076641825546,13.639760837070254
Fixed order quantity (LN),28,0.010907851380524941,0.5079365079365079,1.0,8.640631889107635,7.0926756352765326
Economic order quantity (LN),10,0.011930462447449153,0.3125,1.0,2.6014145800969946,14.185351270553065
Economic order quantity (LN),100,0.012271332803090559,0.43548387096774194,1.0,4.6659757059177105,10.911808669656203
Economic order quantity (LN),1000,0.0078400181797523,0.5948275862068966,1.0,12.414082717522236,4.910313901345291
Floating window (both),7,0.029996591296443584,0.6055045871559633,1.0,0.6389120292415281,18.004484304932735
Floating window (both),14,0.025338029769344392,0.6947040498442367,1.0,1.4080806111416366,13.094170403587444
Floating window (both),28,0.01829337575275537,0.7419354838709677,1.0,4.25495158226179,9.275037369207773
Floating window (both),56,0.01454380184069992,0.920863309352518,1.0,10.056379693428594,4.910313901345291
Fixed order quantity (LN),7,0.017384388137711624,0.43342776203966005,1.0,3.7625780125292927,13.094170403587444
Fixed order quantity (LN),28,0.006590160209067151,0.3741935483870968,1.0,12.9912775640988,5.4559043348281016
Economic order quantity (LN),10,0.03704124531303261,0.46771879483500717,1.0,0.10566301378156111,29.46188340807175
Economic order quantity (LN),100,0.03249630723781388,0.5107142857142857,1.0,1.0002607719104082,23.460388639760836
Economic order quantity (LN),1000,0.028746733325758438,0.7689969604863222,1.0,5.648899520797517,13.094170403587444
Floating window (both),7,0.019997727530962392,0.6285714285714286,1.0,1.0844972284504235,10.911808669656203
Floating window (both),14,0.013521190773775707,0.672316384180791,1.0,2.259608946811161,7.0926756352765326
Floating window (both),28,0.011021474832405408,0.7238805970149254,0.9989325793024979,5.611415882030732,4.910313901345291
